Iteration	Posterior	Likelihood	Prior	alpha_data_bin	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	rates_data_bin[1]	rates_data_bin[2]	rates_data_bin[3]	rates_data_bin[4]	tree_length
29840	-813.888	-822.931	9.0429	3.686391	14.44015	0.0359417	0.0209	0.0358102	0.0483922	0.105356	0.0395988	0.0748397	0.0605797	0.062691	0.0134276	0.0272832	0.00562189	0.00391162	0.00387277	0.100692	0.013358	0.068995	0.136706	0.114058	0.0949312	0.0682991	0.126428	0.157203	0.160282	0.040168	0.145946	0.0651115	0.0334189	0.0712622	0.105292	0.00676696	0.0611982	0.0640522	0.0671262	0.150301	0.0805697	0.17996	0.436258	0.763615	1.0843	1.71582	2.65035
29850	-806.798	-816.057	9.25905	4.673292	13.61197	0.0372088	0.0398801	0.103554	0.0312658	0.140319	0.00796228	0.0675345	0.0277663	0.015341	0.0178751	0.0109873	0.00641035	0.0031927	0.0102616	0.0671405	0.00895597	0.0453778	0.170136	0.0892917	0.108456	0.0387385	0.104625	0.0582634	0.117769	0.0904223	0.128165	0.109427	0.0339201	0.133361	0.0895907	0.00942177	0.0409392	0.0958623	0.0820324	0.194341	0.048215	0.190835	0.487915	0.795686	1.08382	1.63258	2.574845
29860	-798.967	-818.586	19.619	1.202685	16.19932	0.0341648	0.0191263	0.0617905	0.0523827	0.0657967	0.00212491	0.0708449	0.0247721	0.0194375	0.0247308	0.0315484	0.00292371	0.0107114	0.00795377	0.0663711	0.0132076	0.0773717	0.0704735	0.0730976	0.147101	0.129042	0.0771166	0.1352	0.0448927	0.0347884	0.0567834	0.0677415	0.0254207	0.0597063	0.120078	0.019843	0.0410406	0.0351183	0.0821121	0.162279	0.0272505	0.109487	0.175539	0.530215	1.02687	2.26737	2.103831
29870	-801.039	-814.961	13.9223	2.146724	13.08724	0.0303701	0.0315336	0.053725	0.0617526	0.128869	0.0112679	0.0468557	0.00349679	0.0285154	0.0120105	0.0322615	0.00351223	0.0240338	0.00343004	0.0264576	0.0305695	0.186427	0.171088	0.0714725	0.0765614	0.0455437	0.0588888	0.0635168	0.114069	0.0277608	0.0854469	0.0815015	0.0133343	0.0661533	0.194963	0.0424988	0.0722192	0.0557832	0.0461125	0.169875	0.110311	0.129504	0.310182	0.669761	1.07326	1.9468	2.411692
29880	-802.867	-818.36	15.4931	2.538573	19.54072	0.0323499	0.0567861	0.0535731	0.027668	0.127971	0.00381021	0.0467545	0.00682804	0.0175763	0.0230411	0.064376	0.00253676	0.0299106	0.00228226	0.0292248	0.0738073	0.0619084	0.165148	0.0263109	0.104845	0.032279	0.0459864	0.0562879	0.121034	0.0373178	0.0891826	0.108005	0.00825688	0.103191	0.172186	0.0189506	0.0434229	0.0434764	0.123262	0.119565	0.0540586	0.0745805	0.350083	0.70229	1.07905	1.86857	2.207751
29890	-809.766	-825.705	15.939	1.893759	15.30217	0.0279967	0.0445686	0.0371255	0.0764681	0.0968312	0.00340444	0.0465286	0.0156488	0.108852	0.0531341	0.038724	0.0064161	0.00921957	0.00140755	0.0369992	0.0404672	0.0904068	0.0614842	0.0341025	0.135705	0.0917346	0.0423819	0.0894998	0.213724	0.00685141	0.0483619	0.137783	0.0112107	0.0679097	0.0656253	0.00923356	0.015481	0.0525523	0.161478	0.157712	0.0405576	0.118877	0.280254	0.643219	1.06709	2.00944	2.296465
29900	-791.453	-809.199	17.7463	3.011867	16.91681	0.0255763	0.0501095	0.051745	0.038373	0.153782	0.000730795	0.0398605	0.0178237	0.0190678	0.0326579	0.0354344	0.0108645	0.0110148	0.00695885	0.0565631	0.0258882	0.0687586	0.155171	0.0406507	0.138144	0.0826317	0.116084	0.0852075	0.0866996	0.0126701	0.072992	0.0779733	0.0108599	0.0493601	0.0133019	0.007108	0.0379166	0.093289	0.0552543	0.155564	0.0518899	0.116685	0.390178	0.732183	1.08257	1.79507	2.104661
29910	-811.043	-818.134	7.09114	2.742072	15.42241	0.0544425	0.0421002	0.0361379	0.0193467	0.18591	0.00373621	0.0238867	0.0332396	0.0429593	0.0363193	0.085825	0.0166551	0.0290195	0.010967	0.0913091	0.0188773	0.0962367	0.0577078	0.0790269	0.136605	0.158981	0.167396	0.0608423	0.162228	0.0154121	0.117185	0.142195	0.0185595	0.0972866	0.00589713	0.019373	0.0738875	0.062697	0.105989	0.293252	0.0265847	0.186403	0.368269	0.716167	1.08091	1.83466	2.814477
29920	-800.254	-814.428	14.1741	1.392965	14.97947	0.017045	0.0393867	0.0378176	0.0226526	0.133909	0.00372202	0.02496	0.0544512	0.0335107	0.0194893	0.0412766	0.0155872	0.0525597	0.0125143	0.0855906	0.00599017	0.0909397	0.176991	0.0326248	0.120088	0.0649369	0.186114	0.0768707	0.122756	0.0130881	0.127822	0.0675019	0.0952809	0.0419397	0.0048104	0.032641	0.0807362	0.0950866	0.058046	0.161965	0.0287282	0.169422	0.208304	0.569713	1.04346	2.17852	2.448853
29930	-796.801	-813.266	16.4647	1.950205	14.75466	0.0321777	0.0502684	0.0643269	0.0295286	0.145069	0.00530757	0.0159904	0.0129687	0.0257503	0.0171861	0.0288447	0.00618537	0.0368147	0.0118094	0.0181151	0.0164181	0.0810093	0.173531	0.0319079	0.107337	0.075052	0.164013	0.14347	0.204805	0.023918	0.10966	0.0558092	0.0385968	0.0685136	0.00800084	0.0273366	0.0538781	0.0256271	0.0442574	0.132475	0.0479473	0.124376	0.287257	0.649612	1.06869	1.99444	2.258281
29940	-804.401	-819.113	14.7113	4.031657	14.87173	0.0762359	0.0376511	0.0378164	0.0356977	0.0677433	0.00867943	0.0260922	0.00635504	0.0373772	0.0789853	0.0457682	0.00707988	0.0300135	0.0167045	0.0472213	0.0479873	0.0329995	0.147726	0.0158287	0.117146	0.0878566	0.219949	0.0447404	0.114051	0.0336749	0.0501312	0.111797	0.0329967	0.115329	0.0106244	0.0144645	0.0905536	0.0131233	0.0978751	0.0929004	0.0702767	0.115079	0.456093	0.776297	1.08439	1.68322	2.236533
29950	-805.22	-821.976	16.7558	1.476106	13.817	0.061604	0.0509288	0.0595625	0.022966	0.118679	0.0393612	0.0235428	0.0236968	0.0253722	0.0591273	0.0940127	0.0246856	0.0306524	0.0145849	0.0363731	0.0481513	0.0416985	0.166085	0.0110624	0.140482	0.0639532	0.112013	0.0825344	0.0851698	0.0431871	0.0549988	0.0827371	0.0523006	0.109766	0.0221103	0.0160808	0.0612189	0.0135251	0.129137	0.0897824	0.0477344	0.103645	0.221608	0.58453	1.04899	2.14487	2.262523
29960	-813.495	-824.577	11.0821	2.395181	10.8475	0.0633197	0.0425199	0.0638126	0.0247412	0.0921097	0.0317464	0.00502595	0.0156382	0.0103464	0.0988663	0.144646	0.0211037	0.0168277	0.0204514	0.0417451	0.0184113	0.0914178	0.104568	0.00973609	0.127089	0.0280666	0.135812	0.123308	0.235074	0.0577369	0.0164143	0.177463	0.0831502	0.0256298	0.0303289	0.00773808	0.0502121	0.025479	0.0829068	0.106074	0.0625068	0.257606	0.336288	0.691382	1.07733	1.895	2.549628
29970	-811.104	-823.812	12.7077	2.290547	11.79723	0.0537715	0.0507328	0.0697312	0.0473442	0.0877803	0.0277371	0.00429684	0.0328734	0.019724	0.0557699	0.0473369	0.0572746	0.0417122	0.0273045	0.100423	0.0179238	0.121217	0.0728044	0.00889955	0.12624	0.0190842	0.111504	0.0972192	0.120549	0.0590133	0.0453483	0.166393	0.088655	0.0366226	0.00903607	0.0128272	0.0753054	0.0349994	0.055737	0.0949564	0.0999033	0.264528	0.325654	0.682735	1.07581	1.9158	2.462578
29980	-807.632	-821.664	14.0316	3.24559	20.52296	0.0758301	0.0123165	0.0353311	0.0206528	0.0622318	0.0277371	0.00525333	0.0358396	0.0329339	0.0170838	0.0300725	0.0132785	0.02618	0.015518	0.0511644	0.096624	0.0574411	0.0869791	0.019898	0.0840991	0.0345294	0.168592	0.0444565	0.101271	0.0717256	0.114887	0.122213	0.0344717	0.0470574	0.00738698	0.0190708	0.170108	0.0920422	0.0502217	0.0924943	0.0612503	0.179453	0.407412	0.744279	1.08349	1.76482	2.217696
29990	-804.081	-819.532	15.4516	3.024894	14.59337	0.0413097	0.0144418	0.120583	0.0239985	0.11622	0.0309935	0.00684628	0.0490258	0.0556926	0.00228309	0.033359	0.0103572	0.0441244	0.00514638	0.0382452	0.01499	0.0499914	0.203347	0.0241734	0.190455	0.0418604	0.16887	0.0772297	0.12474	0.0527337	0.0357147	0.0537868	0.0447248	0.0604306	0.00138383	0.00918251	0.0869026	0.0670001	0.0427966	0.10208	0.0694299	0.138908	0.391179	0.732897	1.08264	1.79329	2.253358
30000	-801.863	-818.774	16.9107	2.276769	20.78191	0.0341983	0.0108035	0.0544976	0.0134446	0.0592418	0.00447839	0.0062137	0.0258069	0.0522068	0.00799047	0.0239409	0.0130193	0.0435298	0.00488209	0.0389935	0.00666703	0.113787	0.174036	0.0876353	0.0860031	0.0800779	0.0432298	0.0674618	0.165539	0.0296867	0.0937194	0.094911	0.0825593	0.0860644	0.00112077	0.00950342	0.106655	0.0714165	0.0251614	0.141033	0.0439672	0.114488	0.324216	0.681549	1.07559	1.91864	2.117971
30010	-804.586	-822.247	17.6605	1.404759	14.87207	0.0137123	0.0163181	0.0326261	0.013113	0.0444612	0.00266438	0.00446939	0.0217802	0.164442	0.0186643	0.0148304	0.00872525	0.0484167	0.00116279	0.013281	0.0255389	0.0720015	0.064194	0.114061	0.0721948	0.0642955	0.0525587	0.0616679	0.0816983	0.0654394	0.13662	0.123675	0.0475989	0.124049	0.000431362	0.00438016	0.0606323	0.129311	0.0245261	0.18919	0.113989	0.168141	0.210228	0.571896	1.0443	2.17357	2.214861
30020	-795.627	-813.903	18.2763	3.380589	15.32541	0.0100537	0.0203635	0.0669132	0.00723219	0.0797824	0.000739305	0.00589618	0.0506336	0.0314269	0.0271784	0.0108742	0.0328989	0.0152837	0.00292909	0.0115647	0.0280688	0.0758249	0.122578	0.0963997	0.100548	0.0251887	0.0874526	0.0427872	0.0882053	0.0672725	0.117362	0.0366776	0.0191029	0.0721225	0.00028999	0.00281496	0.108739	0.0601417	0.0987101	0.128658	0.129813	0.164288	0.416718	0.750638	1.08384	1.7488	2.046816
30030	-800.341	-815.439	15.0976	2.589261	15.73401	0.0216025	0.0460157	0.0461091	0.00186695	0.0782904	0.000846441	0.00354601	0.0684192	0.0243877	0.096783	0.0810191	0.0211227	0.0142347	0.00256229	0.0224826	0.0549438	0.0899392	0.110364	0.0291525	0.0579828	0.105992	0.126685	0.123097	0.132843	0.0320536	0.0939214	0.049141	0.0310847	0.0383923	8.47553e-05	0.00362382	0.0587919	0.0570716	0.143184	0.176547	0.118181	0.140303	0.354759	0.705911	1.07957	1.85976	2.302667
30040	-803.713	-816.986	13.2733	3.53177	18.51741	0.0132216	0.0887912	0.0307972	0.0099558	0.0683204	0.000597512	0.00474296	0.0592329	0.0139675	0.0893677	0.0411707	0.0426646	0.0110371	0.00586306	0.0139252	0.0595244	0.0641201	0.0435249	0.0713942	0.0548144	0.0589545	0.1801	0.112403	0.133317	0.0638374	0.0752723	0.109875	0.0216424	0.075511	5.3292e-05	0.00214347	0.0368229	0.0473559	0.14432	0.179554	0.116937	0.154436	0.426631	0.757283	1.08412	1.73196	2.299569
30050	-792.492	-809.45	16.958	3.028384	17.67331	0.0171055	0.0460678	0.0403972	0.00261877	0.107635	0.000256491	0.0122209	0.0177436	0.00956368	0.0390946	0.0380084	0.0133072	0.0178345	0.00934059	0.0490235	0.0397399	0.0631347	0.149632	0.0844579	0.0773124	0.107613	0.0946915	0.0798063	0.139346	0.0221174	0.0941936	0.0557786	0.096595	0.0307166	0.000116807	0.00550654	0.0548061	0.0337899	0.0783263	0.151433	0.123365	0.138575	0.391446	0.733087	1.08265	1.79281	2.141271
30060	-803.997	-820.339	16.3417	0.9791507	13.33412	0.046219	0.0579295	0.0983897	0.00938492	0.0571903	0.000305094	0.00807005	0.00867843	0.0213309	0.0321869	0.0265762	0.00967994	0.0147932	0.0135117	0.00732787	0.0340181	0.0270729	0.15497	0.144175	0.0560667	0.0496315	0.215832	0.0941977	0.0904468	0.0136607	0.194885	0.087389	0.0757976	0.0587291	0.000154364	0.00399411	0.0445154	0.090137	0.0862071	0.154436	0.0537995	0.17963	0.132775	0.470394	0.996458	2.40037	2.321319
30070	-795.585	-815.002	19.4171	2.004086	15.79723	0.0476478	0.0325832	0.0463119	0.00797917	0.0565575	0.000388447	0.0266986	0.00834294	0.0129333	0.0497531	0.0019304	0.0508095	0.0141662	0.00439383	0.00658896	0.0169773	0.0912565	0.113508	0.0157719	0.135858	0.0496315	0.0892384	0.0753634	0.0753594	0.0139907	0.200009	0.140768	0.038989	0.0364607	0.000137302	0.00880501	0.0911351	0.0759592	0.0732051	0.140273	0.0901385	0.125728	0.293762	0.655447	1.07009	1.9807	2.065648
30080	-801.982	-815.097	13.115	2.943045	10.99996	0.0569313	0.0499726	0.0441527	0.0153426	0.0521514	0.000258848	0.0147589	0.0208275	0.0272291	0.058321	0.0026058	0.0476239	0.0329214	0.00212744	0.0129685	0.0147261	0.122906	0.160818	0.00843726	0.225877	0.0482538	0.0973684	0.0880243	0.180044	0.0196546	0.106176	0.135577	0.0744305	0.0487792	0.000292388	0.00400916	0.109481	0.0711163	0.0212541	0.133646	0.102405	0.112378	0.384807	0.728325	1.08222	1.80465	2.323848
30090	-801.644	-814.758	13.1146	2.397945	12.51135	0.026293	0.0902799	0.02968	0.0298843	0.11166	0.00105403	0.0233013	0.134688	0.0359812	0.0317693	0.00884662	0.0387029	0.0511458	0.00211828	0.0267288	0.0142851	0.0605203	0.145792	0.0126023	0.196416	0.0579545	0.0882254	0.0707382	0.165577	0.024791	0.122912	0.143712	0.0846473	0.0684567	0.000269485	0.00286332	0.0850964	0.0695474	0.0189978	0.162469	0.0707173	0.134583	0.336562	0.691602	1.07737	1.89447	2.443307
30100	-802.834	-815.367	12.5328	2.271572	12.20026	0.0464319	0.0514052	0.0486333	0.0364197	0.0802725	0.00165055	0.0111223	0.095431	0.0295138	0.0177898	0.0150487	0.0150468	0.0301542	0.00251039	0.0505334	0.0257944	0.042208	0.140865	0.0562731	0.131954	0.0654134	0.134005	0.0629204	0.184006	0.0407174	0.122476	0.125064	0.0906718	0.0877836	0.000324333	0.00156655	0.0842426	0.0753326	0.0762852	0.209108	0.0671965	0.136218	0.323672	0.681099	1.07551	1.91972	2.492388
30110	-806.923	-819.521	12.5985	2.368004	18.32282	0.0147574	0.0906533	0.00804803	0.0391023	0.159289	0.00139956	0.00633144	0.0880451	0.0393845	0.0304992	0.0296957	0.0469238	0.0239497	0.00330166	0.0668734	0.0132602	0.0759655	0.135218	0.0351508	0.073937	0.128505	0.077491	0.100434	0.0723865	0.091556	0.118183	0.0726897	0.0927812	0.0381679	0.000232279	0.00979737	0.115477	0.0812926	0.036964	0.196993	0.0453403	0.145049	0.333574	0.689195	1.07696	1.90027	2.405126
30120	-814.132	-829.944	15.8123	2.032921	16.45259	0.0184472	0.0761707	0.0187446	0.069764	0.213995	0.012343	0.00888546	0.0781072	0.059739	0.0498897	0.0177435	0.0972218	0.043219	0.0144693	0.0662546	0.0319585	0.0293757	0.0878412	0.0827769	0.131394	0.0515637	0.116787	0.0680686	0.0947246	0.0636554	0.0782548	0.0969149	0.0150494	0.0443197	0.000232336	0.0131456	0.0711674	0.035573	0.0739523	0.114979	0.0249001	0.112537	0.297173	0.658469	1.07079	1.97357	2.284166
30130	-802.997	-818.225	15.2288	2.331193	15.82532	0.0184908	0.053371	0.026043	0.0205579	0.190954	0.0118098	0.0210934	0.0279146	0.0173396	0.0855948	0.0289926	0.0724401	0.0109369	0.0350105	0.0451883	0.0160761	0.0463649	0.175705	0.0537396	0.0979106	0.0616482	0.108981	0.0692903	0.0609547	0.0378474	0.072664	0.081815	0.0306457	0.0347596	0.00013416	0.0513678	0.0448757	0.0972493	0.123642	0.149575	0.102372	0.126414	0.329845	0.686168	1.07643	1.90756	2.309769
30140	-806.886	-822.673	15.7871	2.082644	17.14097	0.0263145	0.0184755	0.0315571	0.0185811	0.141748	0.0127464	0.0804947	0.0465779	0.021012	0.0362483	0.0523976	0.0405578	0.0130296	0.0268529	0.025006	0.0224069	0.0657676	0.120928	0.0485465	0.10338	0.0850937	0.0732192	0.098024	0.0181273	0.156953	0.0996471	0.051937	0.018951	0.0730245	8.65655e-05	0.056924	0.0462065	0.0579785	0.0927848	0.18363	0.116085	0.0901441	0.302944	0.663524	1.07193	1.96161	2.271446
30150	-807.379	-823.002	15.6223	1.533268	14.17942	0.0292271	0.0159935	0.0313439	0.0417026	0.121251	0.0132493	0.0562996	0.0193217	0.033452	0.0319136	0.0357491	0.0810134	0.0586519	0.0211785	0.0203539	0.0196628	0.0749373	0.0924598	0.0589373	0.146426	0.0936289	0.199194	0.123326	0.0045344	0.111146	0.122801	0.102982	0.0151814	0.020103	4.70677e-05	0.0854892	0.0852909	0.0284717	0.0960897	0.10593	0.0647752	0.0809364	0.230416	0.594002	1.05232	2.12327	2.343052
30160	-807.992	-821.984	13.992	2.533233	13.0361	0.0308553	0.0208767	0.026016	0.0218818	0.0997123	0.0344853	0.041356	0.0121727	0.0298074	0.0622321	0.054442	0.0241145	0.073178	0.00431133	0.036942	0.0259932	0.0595824	0.210097	0.02979	0.0633214	0.0410831	0.153296	0.162887	0.00571086	0.151972	0.0435375	0.0766642	0.00495623	0.0346344	2.73128e-05	0.130704	0.112044	0.054489	0.0811911	0.174603	0.0599814	0.126887	0.349585	0.701901	1.079	1.86952	2.375836
30170	-789.557	-812.479	22.9219	1.749239	19.16356	0.0220411	0.0227611	0.0202082	0.00381308	0.0919038	0.00904479	0.0645815	0.0099756	0.0351652	0.0326626	0.0101744	0.0245411	0.0337255	0.00418172	0.0653638	0.0300726	0.0559242	0.114545	0.0295429	0.0756651	0.0439527	0.09031	0.051351	0.00189776	0.0697786	0.0806935	0.0671417	0.00733016	0.0715147	2.35873e-05	0.0828641	0.0526991	0.0347227	0.094911	0.163691	0.0958933	0.106375	0.261387	0.625392	1.06223	2.05099	1.871043
30180	-798.248	-814.363	16.1149	3.357976	24.3228	0.0154773	0.0537891	0.0108003	0.00246503	0.0916452	0.0231483	0.0185319	0.0116627	0.0214483	0.0204061	0.0220692	0.00964763	0.0335502	0.00345855	0.0589326	0.0940749	0.0803726	0.145128	0.0356106	0.0745018	0.050596	0.0951606	0.0524154	0.0129384	0.115722	0.0820397	0.0531985	0.039612	0.0577896	8.69905e-06	0.0884803	0.0233372	0.0596063	0.0854931	0.178185	0.0702235	0.116598	0.41519	0.749602	1.08379	1.75142	2.008125
30190	-802.448	-820.72	18.2721	3.016731	14.44365	0.0561642	0.044781	0.0272755	0.00354158	0.0661913	0.00388908	0.0490087	0.0188264	0.0533719	0.0670418	0.0292231	0.0112337	0.0190592	0.00949899	0.0583828	0.102542	0.0635963	0.104242	0.095543	0.104595	0.0996676	0.0549711	0.118198	0.00931912	0.0398649	0.0378098	0.037926	0.0961632	0.0617955	1.25617e-05	0.0546419	0.0167539	0.04693	0.0432432	0.187327	0.0330796	0.131955	0.390552	0.73245	1.0826	1.7944	2.057666
30200	-802.73	-820.082	17.352	3.135831	17.71653	0.0688458	0.0590109	0.0222498	0.00422142	0.102648	0.00642711	0.037435	0.0217519	0.0819977	0.0597449	0.0325819	0.0146716	0.0115684	0.0071276	0.0714469	0.01327	0.0882194	0.0889145	0.0669247	0.140198	0.0868193	0.0697064	0.0237273	0.00563064	0.0278466	0.0786878	0.084765	0.0371988	0.14453	1.28002e-05	0.100841	0.00903314	0.0525227	0.0152967	0.171965	0.0948187	0.109699	0.399504	0.738782	1.08311	1.7786	2.112357
30210	-812.714	-823.071	10.357	5.078937	13.48467	0.0988037	0.030742	0.015031	0.00801132	0.119391	0.0156638	0.0245954	0.00738414	0.0482878	0.0981354	0.088238	0.00873756	0.0218659	0.0320556	0.10492	0.0488968	0.0600426	0.149005	0.0569525	0.214229	0.173305	0.122971	0.0853962	0.00721513	0.0449589	0.0604286	0.0287156	0.0549877	0.122114	1.99726e-05	0.0633697	0.043792	0.0396484	0.0294586	0.154881	0.0946566	0.0868464	0.505323	0.805827	1.08316	1.60569	2.463754
30220	-808.331	-821.015	12.6834	5.079519	18.33928	0.033925	0.0206399	0.0282364	0.00778477	0.0663856	0.00994584	0.0164221	0.00825138	0.0356149	0.122841	0.0726677	0.0053256	0.0213656	0.0431661	0.0712151	0.0631626	0.0842785	0.115282	0.0406959	0.16956	0.086666	0.115952	0.0500618	0.00288302	0.0367919	0.0721691	0.117422	0.0421253	0.0660738	1.9838e-05	0.190837	0.0600878	0.0120076	0.0344939	0.10127	0.0825407	0.143947	0.505347	0.805841	1.08316	1.60565	2.252115
30230	-797.837	-814.462	16.6246	1.882006	12.91104	0.0509238	0.0477207	0.032871	0.00472485	0.115613	0.00840385	0.00997373	0.0118922	0.0290143	0.0630066	0.0319278	0.00506129	0.0187928	0.0268259	0.0890834	0.0426676	0.0804934	0.146531	0.021279	0.189421	0.0796511	0.11737	0.0886618	0.00288004	0.0293162	0.0652998	0.106026	0.044492	0.0919777	2.45558e-05	0.0994659	0.0212674	0.0380062	0.0588482	0.175396	0.0760922	0.0986915	0.278771	0.64185	1.06674	2.01264	2.219694
30240	-791.371	-808.775	17.4039	3.589244	13.79383	0.0231105	0.0498493	0.0266268	0.00487956	0.0841588	0.0115847	0.0110936	0.0561493	0.047286	0.0361049	0.0244095	0.00612417	0.0227593	0.0138381	0.0364422	0.0233824	0.079256	0.0998671	0.0601963	0.109564	0.0608864	0.114698	0.0555328	0.00422294	0.0456652	0.0614512	0.073808	0.019968	0.0815644	3.61415e-05	0.0558531	0.068387	0.0612485	0.0561549	0.194732	0.0794946	0.201591	0.430268	0.759689	1.0842	1.72584	2.061978
30250	-811.879	-820.388	8.50939	3.423778	12.74329	0.0142699	0.0421365	0.0320022	0.0246339	0.0923379	0.0269421	0.00386542	0.0824248	0.0935715	0.0244075	0.0657373	0.0147817	0.0300834	0.00978387	0.0400967	0.0120277	0.166075	0.19095	0.0350744	0.12257	0.0838397	0.17488	0.0947533	0.00559386	0.0369786	0.0322881	0.0570003	0.0117642	0.0801886	2.13481e-05	0.0690734	0.156954	0.0928634	0.0822029	0.416997	0.0810487	0.129191	0.419603	0.752585	1.08394	1.74388	2.72941
30260	-807.126	-823.864	16.7383	1.042684	14.4961	0.0131304	0.0556558	0.0183542	0.0162087	0.0952489	0.0193279	0.00219962	0.153229	0.0297386	0.0350664	0.0233876	0.0247495	0.0746734	0.0155912	0.0941241	0.00452254	0.0930735	0.130897	0.0253233	0.158024	0.0789253	0.12426	0.0487031	0.0303115	0.0568636	0.0574399	0.0513333	0.0202578	0.0507718	1.58956e-05	0.0693964	0.112313	0.0855575	0.0624993	0.218669	0.0191406	0.131746	0.145391	0.489216	1.00673	2.35867	2.300729
30270	-786.766	-811.756	24.9904	1.368567	17.38198	0.01622	0.0347983	0.0455519	0.00840939	0.058801	0.00297744	0.00373122	0.0640332	0.0330486	0.0168587	0.0173082	0.0116748	0.0185295	0.00457053	0.0387893	0.00482834	0.0505635	0.105745	0.014566	0.145678	0.0769168	0.14881	0.055383	0.0620563	0.0568915	0.0786251	0.0443368	0.0201173	0.0963323	2.44505e-05	0.0638203	0.0584522	0.0302184	0.0605022	0.125262	0.0278036	0.0762756	0.204286	0.56511	1.04167	2.18893	1.778511
30280	-794.229	-815.474	21.2451	1.794593	14.13112	0.0140917	0.0468002	0.0314868	0.0206895	0.12418	0.00957509	0.00233012	0.03165	0.00612092	0.0664306	0.0173109	0.00771144	0.022799	0.00702072	0.0349854	0.00696413	0.0518974	0.0682587	0.0314164	0.0957236	0.0662855	0.098552	0.0624239	0.0157867	0.117551	0.0338294	0.0632583	0.0292629	0.135584	4.05139e-05	0.0737981	0.0342928	0.0292082	0.0802074	0.119919	0.0427936	0.226184	0.267458	0.631228	1.06388	2.03743	1.92642
30290	-801.548	-818.726	17.1783	3.385879	13.17075	0.0317862	0.0409497	0.0434303	0.0230987	0.138014	0.00440849	0.00426734	0.0599368	0.00079193	0.100907	0.00887422	0.0146701	0.0656227	0.00337087	0.0204195	0.0161572	0.0956674	0.093665	0.0561176	0.0710008	0.112759	0.149591	0.079297	0.0144333	0.0901026	0.0223456	0.0313432	0.0407442	0.117861	0.000100415	0.0415018	0.0413689	0.0290956	0.0767935	0.168569	0.0378421	0.1248	0.417074	0.750878	1.08386	1.74819	2.071704
30300	-802.478	-818.75	16.2712	2.600684	15.43881	0.0303633	0.0342442	0.0614021	0.027595	0.0916047	0.00250592	0.0273883	0.0744427	0.000116462	0.0757097	0.0147739	0.00993726	0.0875048	0.00256831	0.0802721	0.0508118	0.0516174	0.0820011	0.07075	0.0647957	0.0887682	0.164521	0.0565106	0.0360706	0.0909265	0.0875951	0.10849	0.0176675	0.0556758	0.000408252	0.0119769	0.0515193	0.0572956	0.10539	0.111282	0.0975936	0.146272	0.355799	0.706711	1.07968	1.85781	2.228368
30310	-805.018	-819.893	14.8747	2.586691	15.49044	0.0426097	0.038817	0.0656511	0.0338029	0.0801461	0.00374869	0.0286233	0.0517104	0.000704643	0.0565811	0.0255529	0.0557797	0.0194202	0.00410722	0.0982691	0.0256081	0.138182	0.106976	0.0397754	0.0781331	0.135193	0.124183	0.0694316	0.0348875	0.0312515	0.141206	0.0916876	0.0238304	0.0826757	0.00028445	0.0185382	0.0209568	0.0317446	0.129755	0.0941659	0.125618	0.169696	0.354525	0.70573	1.07955	1.8602	2.319306
