Iteration	Posterior	Likelihood	Prior	alpha_data_bin	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	rates_data_bin[1]	rates_data_bin[2]	rates_data_bin[3]	rates_data_bin[4]	tree_length
32030	-268.578	-277.497	8.9186	2.119711	10.09223	0.197623	0.0299769	0.0500958	0.0498722	0.067786	0.00271467	0.0283485	0.172221	0.0190956	0.0306129	0.00765411	0.015303	0.0419496	0.0375769	0.0643079	0.213893	0.404086	0.293679	0.0455776	0.0830517	0.0337746	0.0135764	0.00289618	0.00381754	0.0541687	0.0369023	0.0560659	9.48752e-05	0.190193	0.307158	0.667168	1.07272	1.95296	2.246916
32040	-263.659	-273.332	9.6731	1.679855	12.19916	0.11041	0.0599368	0.0555178	0.0366067	0.0246744	0.00194198	0.0338404	0.118864	0.0343288	0.0247295	0.0326581	0.00722423	0.0226684	0.0819857	0.0324258	0.0581929	0.397862	0.484905	0.0188946	0.131278	0.0661398	0.0460409	0.000900728	0.00488371	0.0775062	0.147361	0.0494153	0.000223002	0.0878196	0.251818	0.615991	1.05944	2.07275	2.249236
32050	-271.097	-279.354	8.25746	2.895856	12.65654	0.0724486	0.0119133	0.0569984	0.0709157	0.00791448	0.00496739	0.0534351	0.288505	0.0586953	0.0862447	0.037499	0.0103737	0.0730453	0.0716378	0.0476048	0.0764986	0.160516	0.324332	0.0416482	0.103048	0.0714911	0.139412	0.00675899	0.00420395	0.124387	0.0645606	0.102882	0.000242764	0.088656	0.381041	0.725594	1.08195	1.81141	2.260836
32060	-262.248	-273.276	11.0281	2.089715	13.40779	0.0724866	0.00347051	0.0768013	0.0281191	0.0117658	0.0302468	0.0544829	0.051662	0.129633	0.0355851	0.069091	0.0129089	0.0449403	0.0568572	0.0492428	0.065592	0.317517	0.321179	0.0366969	0.0690475	0.0584468	0.0933238	0.00115186	0.0034191	0.187724	0.0636461	0.0739823	0.000161922	0.0819682	0.303754	0.664227	1.07208	1.95994	2.10115
32070	-262.579	-277.638	15.0588	1.447727	16.29282	0.119902	0.00592347	0.0723542	0.0399181	0.0142201	0.030732	0.0565772	0.0585505	0.0332803	0.0503109	0.0848017	0.018983	0.0252848	0.0454068	0.0560987	0.0602654	0.109339	0.459938	0.0240573	0.0386777	0.0670343	0.0471103	0.00908926	0.00760071	0.138346	0.0622529	0.0616654	0.000324359	0.0345345	0.217133	0.579618	1.0472	2.15605	1.832579
32080	-255.084	-272.212	17.128	2.466329	13.58118	0.0861586	0.00251593	0.169533	0.0444586	0.0330773	0.0247158	0.0175312	0.0219385	0.0220586	0.0342115	0.0848017	0.0490138	0.0385027	0.0400435	0.0439645	0.021629	0.219954	0.146331	0.0401095	0.0433174	0.0344468	0.0293039	0.00958836	0.046751	0.189644	0.0387967	0.031599	0.000290161	0.0580459	0.343241	0.696922	1.07823	1.8816	1.622332
32090	-250.859	-267.493	16.6334	2.089445	14.25881	0.236758	0.00749639	0.162068	0.0217537	0.0469604	0.00686491	0.0195009	0.0174891	0.0616119	0.0132274	0.0552081	0.0405696	0.00960422	0.03232	0.0617015	0.0302699	0.213662	0.224946	0.0709044	0.044351	0.0664762	0.0310163	0.00920724	0.0349296	0.0558722	0.0436177	0.0392418	0.000221333	0.0380282	0.303723	0.6642	1.07207	1.96	1.695879
32100	-255.546	-277.232	21.6854	0.8256414	15.41802	0.115324	0.00542205	0.081849	0.0341892	0.0482577	0.0074061	0.0556107	0.0348118	0.0573014	0.0311078	0.0635419	0.0146561	0.00363656	0.00556414	0.0509962	0.0526964	0.0570035	0.292153	0.0731228	0.0276298	0.0286934	0.0320738	0.0122905	0.0383035	0.0593887	0.0679204	0.0392627	0.000931435	0.0635073	0.101002	0.417256	0.963814	2.51793	1.454652
32110	-251.702	-272.327	20.625	1.058172	20.14323	0.192501	0.00389212	0.0597981	0.0668234	0.0100977	0.00311304	0.044618	0.0366082	0.0437118	0.0412527	0.056139	0.013915	0.00953578	0.00387101	0.0362399	0.0535886	0.0346721	0.154296	0.0465902	0.127924	0.0666599	0.0719643	0.0328902	0.0633455	0.0343131	0.0614226	0.0371899	0.00178479	0.0837176	0.148413	0.493565	1.00901	2.34902	1.492476
32120	-262.902	-274.858	11.9559	1.210208	12.1424	0.267528	0.00265444	0.279995	0.171344	0.00816472	0.0084679	0.0422455	0.022828	0.0897802	0.0558034	0.0720068	0.0138068	0.00820323	0.00872354	0.0723188	0.038882	0.024725	0.124527	0.132976	0.160192	0.0353483	0.0774049	0.0603862	0.0418995	0.062893	0.053897	0.0637825	0.00127439	0.0981667	0.176898	0.531948	1.02766	2.2635	2.100226
32130	-261.212	-267.839	6.62693	2.57108	10.03918	0.159171	0.00869165	0.222345	0.0419445	0.0306179	0.00352215	0.0498148	0.0285126	0.0653275	0.0868646	0.0233335	0.015372	0.010668	0.0266731	0.0749818	0.0224999	0.0336227	0.240699	0.136765	0.479945	0.0182201	0.0594301	0.105865	0.037369	0.044431	0.0478353	0.126481	0.000970096	0.225959	0.353094	0.704625	1.07939	1.86289	2.427933
32140	-259.088	-270.677	11.5892	1.273264	11.64965	0.113786	0.0141966	0.0437463	0.0256958	0.055289	0.0203136	0.0215687	0.0123867	0.0835224	0.108821	0.00994433	0.0126166	0.0120981	0.0205604	0.054525	0.0338993	0.0152533	0.296163	0.114462	0.475445	0.0271577	0.0692346	0.0836037	0.0236068	0.0709591	0.0204564	0.147993	0.00110511	0.132046	0.188079	0.545882	1.03378	2.23226	2.120456
32150	-258.51	-276.056	17.5458	1.2687	17.84493	0.116478	0.0673246	0.075748	0.0152852	0.0679189	0.0191652	0.0321124	0.0185886	0.0822799	0.028316	0.0184379	0.0253807	0.042402	0.0342809	0.0334297	0.0197302	0.0170626	0.231545	0.0641277	0.171787	0.00732731	0.0257712	0.0611468	0.0427982	0.143771	0.0204627	0.0776759	0.0019302	0.112048	0.187282	0.544908	1.03336	2.23445	1.674331
32160	-249.078	-268.416	19.3377	1.192048	19.44452	0.238118	0.0341938	0.11621	0.0509109	0.0104166	0.0325713	0.0416659	0.0134679	0.0652984	0.00790684	0.0146977	0.0243561	0.0175336	0.0140744	0.0259887	0.0210636	0.0362944	0.204985	0.057891	0.107256	0.00600906	0.0440846	0.0428438	0.033984	0.104813	0.0427058	0.0696367	0.00224013	0.0787416	0.173609	0.527737	1.02574	2.27292	1.559959
32170	-248.225	-267.465	19.2405	1.430288	13.52983	0.173774	0.00917932	0.0313627	0.0251546	0.00802708	0.019593	0.0378768	0.0163932	0.0546372	0.00434769	0.0221565	0.0553127	0.0255986	0.0120327	0.0240089	0.0191119	0.087913	0.255362	0.0551911	0.303517	0.00515388	0.0601613	0.0474714	0.0145102	0.0417517	0.0518281	0.0225614	0.00854213	0.0490389	0.21435	0.576526	1.04605	2.16307	1.541569
32180	-245.679	-270.487	24.808	2.830891	28.08741	0.160766	0.00467027	0.037768	0.0236885	0.00812465	0.0161787	0.03076	0.0100629	0.0281066	0.00386049	0.0112119	0.0162346	0.0177622	0.0397538	0.0447339	0.0553825	0.0474422	0.0883013	0.113956	0.155846	0.00586026	0.0345677	0.0211471	0.0237894	0.0563568	0.0113916	0.0364764	0.00797067	0.0328235	0.375741	0.721713	1.08154	1.821	1.144994
32190	-244.616	-267.41	22.7942	3.313103	19.53896	0.0849397	0.0114111	0.0474854	0.0109338	0.00811345	0.0164771	0.00987312	0.0256908	0.0914853	0.00184684	0.00270102	0.0182452	0.0264005	0.0274543	0.0479286	0.0830069	0.0554421	0.176495	0.0916045	0.1091	0.00587109	0.0386505	0.0511745	0.0100131	0.0817925	0.00390584	0.0400688	0.0094692	0.0856056	0.412122	0.747512	1.08368	1.75669	1.273186
32200	-252.523	-274.345	21.8219	4.589153	16.88354	0.0779393	0.0240979	0.0732969	0.0104755	0.00717849	0.022333	0.0264896	0.0350045	0.0519691	0.00170538	0.00731331	0.0132565	0.00998189	0.0666038	0.0451151	0.101011	0.0644484	0.150532	0.016724	0.120649	0.00458521	0.0599918	0.0718145	0.0126702	0.013505	0.00586288	0.0189209	0.0164395	0.106082	0.484064	0.793399	1.08393	1.6386	1.235998
32210	-253.747	-281.389	27.6424	0.6699437	22.77434	0.12145	0.0407653	0.0514354	0.0202722	0.0135247	0.00719083	0.0272894	0.0744024	0.0644476	0.00285628	0.00277357	0.0102786	0.0111408	0.067639	0.0199084	0.0499601	0.0356431	0.131791	0.036298	0.117884	0.00067695	0.068548	0.0695324	0.00466326	0.0170508	0.00655997	0.0523717	0.0135589	0.0222801	0.0677834	0.348997	0.9132	2.67002	1.162192
32220	-243.27	-272.505	29.235	1.018238	27.00378	0.0964054	0.0197214	0.0113543	0.0294645	0.0219471	0.00352791	0.0100493	0.0685892	0.0415212	0.000827473	0.000551424	0.0170525	0.0325584	0.0154528	0.0374872	0.077545	0.0156988	0.139482	0.0625674	0.0788292	0.000556433	0.104706	0.0230171	0.00613054	0.0494691	0.00707883	0.0419875	0.0286996	0.0176202	0.140578	0.482166	1.00296	2.3743	1.059898
32230	-242.564	-272.133	29.5696	1.095336	34.47549	0.0632411	0.0369096	0.0279455	0.0378066	0.0550111	0.00309325	0.00597457	0.0250382	0.024735	0.00107988	0.000703035	0.00888341	0.0300601	0.0138199	0.0248256	0.0338087	0.00829735	0.175278	0.0803842	0.10385	0.000303179	0.0272688	0.0328364	0.00700109	0.0885149	0.00892148	0.0166692	0.0131516	0.0249693	0.155574	0.503644	1.01416	2.32662	0.9803809
32240	-242.045	-272.739	30.6938	0.9540473	32.88532	0.0852764	0.0214242	0.0124055	0.103083	0.0133886	0.00243965	0.0127	0.01057	0.0103367	0.0164158	0.000846535	0.00965365	0.0326936	0.0126681	0.0349991	0.00486988	0.00433501	0.137097	0.118141	0.0972118	0.000300807	0.0191704	0.027819	0.0211618	0.0363714	0.0145888	0.0153744	0.0387373	0.0518456	0.127696	0.46249	0.991948	2.41787	0.9659256
32250	-233.27	-267.121	33.8504	1.703876	32.92825	0.0588363	0.0265578	0.0143692	0.0331156	0.0119694	0.00229404	0.0217593	0.00481012	0.00338855	0.00938007	0.000757692	0.00610006	0.0182665	0.00627578	0.0113561	0.00178863	0.00496346	0.183519	0.0458871	0.0859888	0.00049608	0.0300012	0.0279244	0.0573507	0.0449454	0.0250428	0.0491946	0.0154458	0.0451378	0.25517	0.619313	1.06045	2.06507	0.846922
32260	-235.757	-264.239	28.4819	0.785545	31.35625	0.0879309	0.0416705	0.0345817	0.026225	0.0181795	0.00136194	0.0270399	0.00543664	0.00141995	0.00610071	0.00342092	0.0221147	0.0149845	0.0118431	0.0274842	0.000729031	0.0127541	0.269767	0.0306661	0.121765	0.00227144	0.0566179	0.0245301	0.0339629	0.0302649	0.0177134	0.0375196	0.0191123	0.0671937	0.0924793	0.401249	0.952868	2.5534	1.054662
32270	-242.668	-271.474	28.8059	0.9426604	21.15212	0.0912917	0.0176554	0.0409483	0.0177914	0.0690486	0.00522004	0.0098157	0.00728188	0.000804751	0.014736	0.00312335	0.00458269	0.0472672	0.00775191	0.0272369	0.001467	0.00236756	0.173014	0.0186971	0.239445	0.00758699	0.0656506	0.0373355	0.0285293	0.0202953	0.0121279	0.0357328	0.047844	0.0428028	0.125376	0.458811	0.989809	2.426	1.097452
32280	-243.356	-269.396	26.0399	0.7528905	16.13658	0.0702249	0.0189749	0.0838012	0.0508208	0.0324057	0.00851467	0.00504723	0.00737411	0.00122918	0.0119793	0.00662192	0.00280444	0.0694823	0.0171574	0.0960025	0.00128367	0.0061084	0.113221	0.0505592	0.15043	0.00585819	0.056138	0.0173955	0.0344473	0.0697058	0.00854282	0.129529	0.0259212	0.0459117	0.0855029	0.387453	0.942995	2.58405	1.197492
32290	-244.254	-269.114	24.8599	0.7823503	19.21773	0.0820119	0.00403832	0.108049	0.0658991	0.0244583	0.00934864	0.0284411	0.00438884	0.00124034	0.0183184	0.00563844	0.00396531	0.0246633	0.0195327	0.0319688	0.000969666	0.0105931	0.0563616	0.0432704	0.203772	0.00335328	0.0591276	0.0611838	0.064824	0.0714077	0.0345949	0.116453	0.0588359	0.0802832	0.0917979	0.39993	0.951942	2.55633	1.296993
32300	-244.92	-266.34	21.42	4.461509	19.73771	0.131923	0.0129293	0.151467	0.0649383	0.00719175	0.0100844	0.0195558	0.00573301	0.00246732	0.0438532	0.00685763	0.00523761	0.0185299	0.0110753	0.00718378	0.0006351	0.0109525	0.110283	0.010137	0.214374	0.0014702	0.0267298	0.0272248	0.0559825	0.0317516	0.0519171	0.0772041	0.0675931	0.0993784	0.478048	0.789795	1.08409	1.64807	1.28466
32310	-242.694	-269.569	26.8753	2.030703	22.88655	0.0562873	0.018443	0.147452	0.0535671	0.00245197	0.010421	0.00638003	0.0067353	0.00107671	0.0546724	0.00167676	0.0339788	0.0378436	0.0100411	0.00623439	0.00019724	0.00621948	0.102183	0.0082781	0.125432	0.00101408	0.0386487	0.0257434	0.0480533	0.0604075	0.0392482	0.0776822	0.0554649	0.0999684	0.296912	0.658239	1.07074	1.97411	1.135802
32320	-254.263	-271.898	17.6349	2.409303	14.32282	0.139545	0.0144716	0.256131	0.0880309	0.00105523	0.0248279	0.016904	0.018762	0.002008	0.0487252	0.00317046	0.0248051	0.0638325	0.00684886	0.00394221	0.000280477	0.0278701	0.0474748	0.0151528	0.113998	0.000950663	0.0990044	0.0440969	0.0479765	0.047089	0.0276562	0.0854575	0.0521596	0.281992	0.337686	0.692502	1.07752	1.89229	1.604219
32330	-250.696	-269.865	19.1689	1.127747	14.71865	0.0924339	0.0301767	0.0859096	0.0120674	0.000451939	0.0106695	0.0467107	0.0211511	0.000762222	0.0117682	0.00482058	0.0152469	0.025427	0.00311026	0.00197257	0.00018415	0.0671975	0.0609642	0.0180945	0.228392	0.00193699	0.0913567	0.0288574	0.0483199	0.0165191	0.0225941	0.066829	0.150187	0.428148	0.161715	0.512048	1.01832	2.30792	1.59226
32340	-242.586	-266.293	23.7062	1.62834	24.06238	0.0855622	0.0216642	0.0945298	0.0230208	0.000628345	0.00229888	0.0390112	0.0117854	0.00424905	0.0184633	0.000559033	0.0264471	0.0203652	0.00413628	0.00424104	0.000497968	0.0822271	0.0594691	0.113217	0.178459	0.000586655	0.0947346	0.00709384	0.0661358	0.0224498	0.0139071	0.0940987	0.0300309	0.159463	0.244485	0.608612	1.05715	2.08976	1.279333
32350	-245.949	-267.548	21.5991	1.683479	17.6188	0.150158	0.028855	0.100328	0.0229741	0.0107268	0.00309702	0.034582	0.00422083	0.0044402	0.0361315	0.0031979	0.0249622	0.0219978	0.00463135	0.00441569	0.0023608	0.078563	0.0526388	0.0890045	0.172773	0.0029687	0.0491841	0.0303594	0.07745	0.0189544	0.0986647	0.102969	0.0385809	0.154608	0.252326	0.616497	1.0596	2.07158	1.423798
32360	-252.329	-270.113	17.7841	1.345196	14.80779	0.180012	0.032547	0.168197	0.0161895	0.0221287	0.00388843	0.012978	0.00553222	0.0152326	0.0343321	0.0319424	0.0349804	0.0515814	0.0064358	0.00878437	0.00417261	0.146043	0.0916159	0.08026	0.141781	0.00423317	0.0327878	0.0257836	0.0293126	0.0268435	0.0816831	0.08147	0.0226851	0.278695	0.200388	0.560583	1.03987	2.19916	1.672129
32370	-255.326	-266.19	10.8646	2.07622	12.03185	0.121107	0.0774101	0.174349	0.00706524	0.0844438	0.00740716	0.0100321	0.0126992	0.0157784	0.0952273	0.0121828	0.0743665	0.034842	0.00633741	0.0152381	0.00557496	0.123947	0.11946	0.217566	0.15394	0.0139787	0.0281492	0.0205791	0.0374721	0.0541165	0.0724279	0.0812973	0.0495989	0.391444	0.302206	0.662881	1.07178	1.96313	2.118036
32380	-262.955	-271.775	8.81966	3.315145	17.64461	0.0546173	0.0854974	0.0817815	0.0029804	0.103678	0.0277411	0.017565	0.0136148	0.00593596	0.069406	0.0385522	0.0537496	0.0323887	0.0159629	0.0278514	0.00643435	0.148403	0.133657	0.145511	0.114375	0.0290739	0.018374	0.0516446	0.0633021	0.0821003	0.1034	0.140294	0.117269	0.270463	0.412262	0.747608	1.08368	1.75645	2.055625
32390	-267.549	-275.133	7.58413	1.649576	10.47465	0.0813729	0.12465	0.109373	0.00187186	0.127551	0.0184579	0.0308039	0.0195709	0.0660674	0.0684057	0.0180144	0.0249678	0.0248745	0.0598986	0.0505206	0.00229453	0.147555	0.0430725	0.362012	0.0293783	0.0260125	0.050466	0.0536652	0.127143	0.0386763	0.126462	0.129332	0.111073	0.359291	0.247532	0.611697	1.05812	2.08265	2.432834
32400	-264.832	-271.116	6.28325	2.074236	12.26795	0.0967323	0.0304606	0.057391	0.00138544	0.0778733	0.0113806	0.0132748	0.0376049	0.168365	0.0301006	0.011191	0.0195119	0.0525221	0.0469953	0.0785472	0.00202358	0.111266	0.0464622	0.658895	0.0281723	0.0309202	0.0463428	0.0408419	0.0705724	0.0211852	0.106216	0.230703	0.0867127	0.279316	0.301978	0.662683	1.07174	1.9636	2.492966
32410	-258.971	-269.514	10.5428	1.867813	11.38793	0.17374	0.0194025	0.0610689	0.0017326	0.0600868	0.00403934	0.00805133	0.0743223	0.114233	0.0169624	0.00573205	0.00822569	0.0290863	0.0203169	0.0805009	0.00474844	0.173645	0.0658328	0.173169	0.00404104	0.0463726	0.0703417	0.0288765	0.0473139	0.00457679	0.0508321	0.165538	0.0802742	0.562536	0.276968	0.640178	1.0663	2.01655	2.155599
32420	-254.912	-268.899	13.9864	2.163211	17.26036	0.0958578	0.0192089	0.077166	0.00270277	0.0280692	0.00394106	0.0427695	0.0611172	0.0873473	0.0184163	0.00421778	0.00663941	0.00864215	0.0510836	0.045035	0.00297913	0.0560484	0.100734	0.267601	0.0038657	0.0546929	0.102486	0.0528935	0.0205429	0.0213367	0.100029	0.14484	0.0322933	0.323687	0.312009	0.671318	1.07358	1.94309	1.836243
32430	-253.5	-264.863	11.3631	3.23222	11.96995	0.118104	0.0103236	0.171399	0.00322664	0.0266932	0.00694496	0.0336403	0.0163693	0.170751	0.0287095	0.00473013	0.0135703	0.015624	0.0125339	0.0425749	0.00268959	0.127384	0.132574	0.275605	0.0294118	0.0120343	0.139679	0.0328414	0.020765	0.0155591	0.132727	0.0923091	0.0220373	0.2685	0.406465	0.743626	1.08344	1.76646	1.979311
32440	-242.488	-263.915	21.4266	2.383201	16.3743	0.119147	0.00488046	0.029605	0.00298459	0.0455654	0.0123553	0.0141208	0.00796251	0.160418	0.0293856	0.00100935	0.00556449	0.0130054	0.00421548	0.0531302	0.0149193	0.0943354	0.0672025	0.178498	0.0180948	0.0219363	0.055505	0.0118432	0.026072	0.00868357	0.0327859	0.0848204	0.0483673	0.218865	0.335096	0.690423	1.07717	1.89731	1.385279
32450	-240.145	-260.699	20.5536	1.200468	13.95157	0.150996	0.00642573	0.0664361	0.00360927	0.0491191	0.0148895	0.0268157	0.00278139	0.051261	0.00974255	0.004581	0.00262469	0.0247298	0.00880253	0.0360346	0.00488114	0.0538919	0.0812434	0.152933	0.02098	0.0342373	0.11811	0.0191455	0.0402686	0.00730114	0.040056	0.105592	0.0769411	0.260651	0.175138	0.529701	1.02664	2.26852	1.475081
32460	-242.36	-268.732	26.3723	1.917824	36.91244	0.0808059	0.0167989	0.12583	0.0180866	0.0434972	0.00400103	0.0215275	0.00894549	0.0433094	0.0281232	0.00380785	0.00339533	0.00613544	0.00190366	0.0156951	0.00852306	0.0158801	0.0730125	0.0871102	0.0196295	0.0381396	0.0246362	0.0402533	0.0161539	0.0146412	0.032703	0.0367985	0.0464092	0.144695	0.283264	0.645981	1.06779	2.00296	1.020448
32470	-242.428	-271.231	28.8037	1.774622	28.89293	0.0805315	0.019761	0.116029	0.0130134	0.0482065	0.0137201	0.00313424	0.0107055	0.0174486	0.0626862	0.00388353	0.0037849	0.00511954	0.000384401	0.0510412	0.00204343	0.022384	0.0743198	0.0993386	0.0144531	0.0177917	0.0453453	0.0201366	0.0100322	0.01378	0.0901583	0.0277389	0.0373997	0.10977	0.264802	0.628687	1.06317	2.04334	1.034141
32480	-237.281	-267.099	29.8186	0.4504624	28.80463	0.0570827	0.00948537	0.0619452	0.0145777	0.0288856	0.00988721	0.00614303	0.00355145	0.0276483	0.0182015	0.00435981	0.00585456	0.00707281	0.000256784	0.0205537	0.00602554	0.0128101	0.159152	0.0982576	0.0938499	0.0336187	0.0563443	0.00665443	0.0169936	0.0168304	0.0586055	0.023794	0.0477688	0.13937	0.0246162	0.218352	0.780586	2.97645	1.04558
32490	-238.829	-269.878	31.0494	0.8539979	22.70407	0.101127	0.00271824	0.061342	0.0947432	0.0305498	0.0150866	0.00690025	0.00899866	0.0156969	0.022182	0.0113483	0.00445588	0.0147707	0.000174017	0.0153198	0.00635338	0.0243464	0.113708	0.0613868	0.0253212	0.035766	0.0505472	0.0134028	0.0278978	0.0146965	0.0571463	0.0462132	0.0279712	0.094123	0.106986	0.427998	0.970863	2.49415	1.004293
32500	-237.081	-269.246	32.1653	0.6968171	23.83918	0.0941215	0.00351802	0.0390512	0.0481308	0.0197311	0.00755745	0.00417545	0.0265597	0.010557	0.00580521	0.00311601	0.0024769	0.0359563	0.000516062	0.0116334	0.0220402	0.0429458	0.0857324	0.0755285	0.027057	0.0521758	0.0676143	0.0129813	0.0346905	0.0101203	0.0407825	0.0638026	0.020417	0.0972859	0.0735085	0.362025	0.923683	2.64078	0.9660802
32510	-249.218	-270.41	21.1915	0.8898459	18.34836	0.0956406	0.00995311	0.129881	0.0254527	0.0566263	0.0173155	0.00483472	0.0547893	0.0483322	0.00322948	0.00114191	0.00134072	0.0439094	0.00123729	0.0147556	0.102307	0.0691501	0.0360788	0.094383	0.0517826	0.0375517	0.114804	0.00354467	0.0265387	0.0332227	0.071833	0.0615813	0.0567951	0.22082	0.114486	0.440941	0.979047	2.46553	1.488832
32520	-246.555	-267.246	20.6919	1.04389	14.78477	0.0794163	0.0210945	0.076188	0.0298868	0.06239	0.0149588	0.00385433	0.013489	0.034442	0.00286845	0.0011663	0.00258451	0.0190289	0.00137779	0.0291977	0.0700267	0.0942299	0.064195	0.0415652	0.023993	0.0441209	0.200539	0.00183425	0.0195046	0.0360485	0.105848	0.0974739	0.0664613	0.237915	0.145627	0.489558	1.00691	2.35791	1.495698
32530	-240.562	-263.25	22.6881	2.046687	18.77658	0.0998066	0.011017	0.061102	0.03455	0.0153293	0.0358578	0.00193718	0.0260133	0.0311974	0.0146627	0.000683183	0.00286119	0.00849352	0.00297791	0.0386756	0.0235796	0.0598211	0.0419226	0.0126666	0.0464745	0.0298742	0.20937	0.00143317	0.0233696	0.0254435	0.05847	0.0424525	0.106051	0.278537	0.298785	0.659888	1.07112	1.97021	1.34463
32540	-248.093	-271.747	23.654	3.866475	20.82906	0.0783857	0.0355911	0.0387159	0.0358604	0.0348123	0.0647387	0.000844888	0.0474481	0.0224596	0.00628496	0.00018229	0.00296987	0.0164231	0.00329965	0.0130344	0.00415469	0.097686	0.0924225	0.0217441	0.0331012	0.0223339	0.138516	0.00165923	0.0410905	0.0541857	0.0564842	0.0396669	0.0619672	0.13705	0.446873	0.770461	1.0844	1.69827	1.203114
32550	-241.623	-264.358	22.7353	1.208679	20.63103	0.0918524	0.00108854	0.00902724	0.0398447	0.00938797	0.0532089	0.00127052	0.0629244	0.038656	0.0208173	0.00038294	0.00274576	0.0414089	0.00837507	0.0375348	0.00390179	0.0981322	0.101916	0.0284313	0.0265599	0.0410205	0.115822	0.00174309	0.0357741	0.0921997	0.085381	0.0157059	0.103451	0.207948	0.176622	0.531597	1.0275	2.26428	1.376512
32560	-248.393	-268.196	19.8035	2.018649	21.17176	0.123269	0.0078493	0.0121023	0.0452669	0.00323896	0.0358527	0.00302019	0.0705132	0.0262858	0.0260802	0.00019985	0.00433162	0.0326906	0.0122579	0.0984622	0.00453688	0.0599647	0.10206	0.0982553	0.0475764	0.0314552	0.0536041	0.0026324	0.0474131	0.134213	0.0482188	0.0167338	0.213954	0.109866	0.295491	0.656982	1.07045	1.97708	1.471904
32570	-247.296	-268.196	20.9	1.277515	14.92124	0.108487	0.00233733	0.0431086	0.0155449	0.00457895	0.0139747	0.00383789	0.1089	0.0248671	0.030344	0.000263941	0.00264804	0.036928	0.0159198	0.0434443	0.00189376	0.0471552	0.0931557	0.0927378	0.0744058	0.0399479	0.0973467	0.0150998	0.0665069	0.0499777	0.0104991	0.0181892	0.249387	0.156954	0.18882	0.546784	1.03416	2.23023	1.468441
32580	-239.453	-261.172	21.719	2.684774	21.26674	0.0835977	0.00473492	0.0330215	0.0113112	0.0308013	0.00412358	0.000755477	0.00979029	0.012174	0.0117731	0.000577584	0.00323363	0.0405775	0.0116372	0.0357692	0.0020697	0.0663341	0.147299	0.183814	0.0749499	0.0149682	0.0492954	0.0168751	0.0793442	0.0462135	0.017973	0.0520155	0.0563512	0.247767	0.363303	0.712432	1.08045	1.84382	1.349148
32590	-237.258	-262.012	24.7543	1.278741	18.09375	0.09713	0.0054314	0.0493806	0.00462658	0.0134337	0.0116275	0.0002784	0.0506009	0.0106573	0.0435965	0.00128732	0.00228343	0.0208008	0.00862753	0.0319541	0.00756836	0.0337125	0.166003	0.0758496	0.0311635	0.0782651	0.049512	0.00882792	0.0642282	0.0601214	0.0503555	0.0830196	0.0669137	0.14454	0.189033	0.547044	1.03427	2.22965	1.271797
